Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
2014-2015,01,61119,6090112,Alameda,Alameda Unified,Will C. Wood Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,439.0,187.0,0.425968109339408,218.0,0.496583143507973,439.0,187.0,0.425968109339408,218.0,0.496583143507973,1
2014-2015,01,61119,6090120,Alameda,Alameda Unified,William G. Paden Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,316.0,125.0,0.395569620253165,140.0,0.443037974683544,300.0,115.0,0.383333333333333,130.0,0.433333333333333,1
2014-2015,01,61119,6100374,Alameda,Alameda Unified,Amelia Earhart Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,622.0,42.0,0.067524115755627,54.0,0.0868167202572347,608.0,41.0,0.0674342105263158,53.0,0.0871710526315789,1
2014-2015,01,61119,6110779,Alameda,Alameda Unified,Bay Farm,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,572.0,35.0,0.0611888111888112,45.0,0.0786713286713287,572.0,35.0,0.0611888111888112,45.0,0.0786713286713287,1
2014-2015,01,61127,0000001,Alameda,Albany City Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,1.0,,,,,1.0,,,,,1
2014-2015,01,61127,0130294,Alameda,Albany City Unified,MacGregor High (Continuation),Unified School District,Continuation High Schools,Continuation School,,0,,,0,10,12,27.0,10.0,0.37037037037037,15.0,0.555555555555556,21.0,9.0,0.428571428571429,14.0,0.666666666666667,1
2014-2015,01,61127,0130450,Alameda,Albany City Unified,Albany High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1195.0,166.0,0.138912133891213,232.0,0.194142259414226,1163.0,163.0,0.140154772141015,228.0,0.196044711951849,1
2014-2015,01,61127,6090146,Alameda,Albany City Unified,Cornell Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,570.0,58.0,0.101754385964912,78.0,0.136842105263158,570.0,58.0,0.101754385964912,78.0,0.136842105263158,1
2014-2015,01,61127,6090161,Alameda,Albany City Unified,Albany Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,868.0,145.0,0.16705069124424,188.0,0.216589861751152,868.0,145.0,0.16705069124424,188.0,0.216589861751152,1
2014-2015,01,61127,6095376,Alameda,Albany City Unified,Marin Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,523.0,54.0,0.103250478011472,71.0,0.135755258126195,523.0,54.0,0.103250478011472,71.0,0.135755258126195,1
2014-2015,01,61127,6116222,Alameda,Albany City Unified,Ocean View Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,697.0,211.0,0.302725968436155,247.0,0.354375896700143,663.0,202.0,0.304675716440422,236.0,0.355957767722474,1
2014-2015,01,61143,0000001,Alameda,Berkeley Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,32.0,10.0,0.3125,10.0,0.3125,24.0,8.0,0.333333333333333,8.0,0.333333333333333,1
2014-2015,01,61143,0122689,Alameda,Berkeley Unified,REALM Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,1,1254,Directly funded,1,6,8,310.0,182.0,0.587096774193548,230.0,0.741935483870968,310.0,182.0,0.587096774193548,230.0,0.741935483870968,1
2014-2015,01,61143,0122697,Alameda,Berkeley Unified,REALM Charter High,Unified School District,High Schools (Public),Traditional,,1,1255,Directly funded,1,9,12,361.0,223.0,0.617728531855956,267.0,0.739612188365651,350.0,216.0,0.617142857142857,260.0,0.742857142857143,1
2014-2015,01,61143,0131177,Alameda,Berkeley Unified,Berkeley High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,3182.0,804.0,0.25267127592709,934.0,0.293526084223759,3096.0,768.0,0.248062015503876,895.0,0.289082687338501,1
2014-2015,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,Unified School District,Continuation High Schools,Continuation School,,0,,,0,10,12,85.0,63.0,0.741176470588235,65.0,0.764705882352941,77.0,56.0,0.727272727272727,58.0,0.753246753246753,1
2014-2015,01,61143,6056857,Alameda,Berkeley Unified,Martin Luther King Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,957.0,286.0,0.298850574712644,344.0,0.359456635318704,957.0,286.0,0.298850574712644,344.0,0.359456635318704,1
2014-2015,01,61143,6056865,Alameda,Berkeley Unified,Willard Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,561.0,257.0,0.458110516934046,285.0,0.508021390374332,561.0,257.0,0.458110516934046,285.0,0.508021390374332,1
2014-2015,01,61143,6090187,Alameda,Berkeley Unified,Rosa Parks Environmental Science Magnet,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,446.0,128.0,0.286995515695067,145.0,0.325112107623318,446.0,128.0,0.286995515695067,145.0,0.325112107623318,1
2014-2015,01,61143,6090195,Alameda,Berkeley Unified,Cragmont Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,441.0,151.0,0.342403628117914,177.0,0.401360544217687,441.0,151.0,0.342403628117914,177.0,0.401360544217687,1
2014-2015,01,61143,6090211,Alameda,Berkeley Unified,Emerson Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,295.0,82.0,0.277966101694915,104.0,0.352542372881356,295.0,82.0,0.277966101694915,104.0,0.352542372881356,1
2014-2015,01,61143,6090252,Alameda,Berkeley Unified,Jefferson Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,392.0,113.0,0.288265306122449,126.0,0.321428571428571,379.0,106.0,0.279683377308707,119.0,0.313984168865435,1
2014-2015,01,61143,6090278,Alameda,Berkeley Unified,Leconte Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,347.0,162.0,0.46685878962536,177.0,0.510086455331412,339.0,158.0,0.466076696165192,172.0,0.507374631268437,1
2014-2015,01,61143,6090286,Alameda,Berkeley Unified,Malcolm X Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,567.0,151.0,0.2663139329806,174.0,0.306878306878307,549.0,143.0,0.260473588342441,165.0,0.300546448087432,1
2014-2015,01,61143,6090294,Alameda,Berkeley Unified,Longfellow Arts and Technology Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,510.0,224.0,0.43921568627451,261.0,0.511764705882353,510.0,224.0,0.43921568627451,261.0,0.511764705882353,1
2014-2015,01,61143,6090302,Alameda,Berkeley Unified,Oxford Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,302.0,94.0,0.311258278145695,117.0,0.387417218543046,302.0,94.0,0.311258278145695,117.0,0.387417218543046,1
2014-2015,01,61143,6090310,Alameda,Berkeley Unified,Thousand Oaks Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,452.0,160.0,0.353982300884956,197.0,0.435840707964602,451.0,160.0,0.354767184035477,197.0,0.436807095343681,1
2014-2015,01,61143,6090328,Alameda,Berkeley Unified,Washington Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,468.0,148.0,0.316239316239316,170.0,0.363247863247863,459.0,144.0,0.313725490196078,166.0,0.361655773420479,1
2014-2015,01,61143,6097729,Alameda,Berkeley Unified,Berkeley Arts Magnet at Whittier,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,445.0,139.0,0.312359550561798,161.0,0.361797752808989,432.0,135.0,0.3125,157.0,0.363425925925926,1
2014-2015,01,61143,6105316,Alameda,Berkeley Unified,John Muir Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,289.0,124.0,0.429065743944637,141.0,0.487889273356401,279.0,122.0,0.437275985663082,139.0,0.49820788530466,1
2014-2015,01,61150,0000001,Alameda,Castro Valley Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,19.0,3.0,0.157894736842105,4.0,0.210526315789474,16.0,3.0,0.1875,4.0,0.25,1
2014-2015,01,61150,0130047,Alameda,Castro Valley Unified,Roy A. Johnson High,Unified School District,Special Education Schools (Public),Special Education School,,0,,,0,9,12,28.0,3.0,0.107142857142857,3.0,0.107142857142857,1.0,,,,,1
2014-2015,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,2977.0,382.0,0.128317097749412,508.0,0.170641585488747,2921.0,369.0,0.126326600479288,494.0,0.169120164327285,1
2014-2015,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,Unified School District,Continuation High Schools,Continuation School,,0,,,0,9,12,129.0,34.0,0.263565891472868,41.0,0.317829457364341,115.0,31.0,0.269565217391304,37.0,0.321739130434783,1
2014-2015,01,61150,6090351,Alameda,Castro Valley Unified,Castro Valley Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,493.0,146.0,0.296146044624746,182.0,0.369168356997972,465.0,140.0,0.301075268817204,175.0,0.376344086021505,1
2014-2015,01,61150,6090369,Alameda,Castro Valley Unified,Chabot Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,451.0,50.0,0.110864745011086,65.0,0.144124168514412,451.0,50.0,0.110864745011086,65.0,0.144124168514412,1
2014-2015,01,61150,6090385,Alameda,Castro Valley Unified,Creekside Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,788.0,87.0,0.110406091370558,129.0,0.163705583756345,788.0,87.0,0.110406091370558,129.0,0.163705583756345,1
2014-2015,01,61150,6090393,Alameda,Castro Valley Unified,Independent Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,625.0,45.0,0.072,66.0,0.1056,594.0,42.0,0.0707070707070707,62.0,0.104377104377104,1
2014-2015,01,61150,6090401,Alameda,Castro Valley Unified,Marshall Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,450.0,112.0,0.248888888888889,142.0,0.315555555555556,450.0,112.0,0.248888888888889,142.0,0.315555555555556,1
2014-2015,01,61150,6090419,Alameda,Castro Valley Unified,Palomares Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,142.0,11.0,0.0774647887323944,14.0,0.0985915492957746,142.0,11.0,0.0774647887323944,14.0,0.0985915492957746,1
2014-2015,01,61150,6090435,Alameda,Castro Valley Unified,Proctor Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,532.0,52.0,0.0977443609022556,76.0,0.142857142857143,532.0,52.0,0.0977443609022556,76.0,0.142857142857143,1
2014-2015,01,61150,6090468,Alameda,Castro Valley Unified,Stanton Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,461.0,80.0,0.17353579175705,117.0,0.253796095444685,447.0,77.0,0.172259507829978,114.0,0.25503355704698,1
2014-2015,01,61150,6090484,Alameda,Castro Valley Unified,Vannoy Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,415.0,40.0,0.0963855421686747,50.0,0.120481927710843,415.0,40.0,0.0963855421686747,50.0,0.120481927710843,1
2014-2015,01,61150,6097653,Alameda,Castro Valley Unified,Canyon Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1400.0,233.0,0.166428571428571,333.0,0.237857142857143,1400.0,233.0,0.166428571428571,333.0,0.237857142857143,1
2014-2015,01,61150,6113005,Alameda,Castro Valley Unified,Jensen Ranch Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,451.0,11.0,0.024390243902439,17.0,0.0376940133037694,451.0,11.0,0.024390243902439,17.0,0.0376940133037694,1
2014-2015,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,191.0,113.0,0.591623036649215,130.0,0.680628272251309,185.0,109.0,0.589189189189189,126.0,0.681081081081081,1
2014-2015,01,61168,6090492,Alameda,Emery Unified,Anna Yates Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,504.0,335.0,0.66468253968254,368.0,0.73015873015873,492.0,327.0,0.664634146341463,358.0,0.727642276422764,1
2014-2015,01,61176,0000001,Alameda,Fremont Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,46.0,8.0,0.173913043478261,8.0,0.173913043478261,38.0,8.0,0.210526315789474,8.0,0.210526315789474,1
2014-2015,01,61176,0127233,Alameda,Fremont Unified,Young Adult Program,Unified School District,Special Education Schools (Public),Special Education School,,0,,,0,9,12,25.0,1.0,0.04,1.0,0.04,,,,,,1
2014-2015,01,61176,0130062,Alameda,Fremont Unified,American High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1985.0,303.0,0.15264483627204,368.0,0.185390428211587,1938.0,288.0,0.148606811145511,351.0,0.181114551083591,1
2014-2015,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),Unified School District,Continuation High Schools,Continuation School,,0,,,0,9,12,207.0,73.0,0.352657004830918,90.0,0.434782608695652,167.0,59.0,0.353293413173653,76.0,0.455089820359281,1
2014-2015,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,7,12,52.0,8.0,0.153846153846154,9.0,0.173076923076923,46.0,7.0,0.152173913043478,8.0,0.173913043478261,1
2014-2015,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,Unified School District,K-12 Schools (Public),Traditional,,1,0152,Locally funded,0,K,12,247.0,23.0,0.0931174089068826,23.0,0.0931174089068826,237.0,22.0,0.0928270042194093,22.0,0.0928270042194093,1
2014-2015,01,61176,0134270,Alameda,Fremont Unified,Irvington High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,2248.0,221.0,0.0983096085409253,288.0,0.128113879003559,2216.0,217.0,0.0979241877256318,282.0,0.127256317689531,1
2014-2015,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1436.0,362.0,0.252089136490251,452.0,0.314763231197772,1391.0,351.0,0.252336448598131,440.0,0.316319194823868,1
2014-2015,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,2129.0,60.0,0.0281822451855331,72.0,0.0338186942226397,2108.0,58.0,0.0275142314990512,69.0,0.0327324478178368,1
2014-2015,01,61176,0138693,Alameda,Fremont Unified,Washington High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1833.0,318.0,0.173486088379705,388.0,0.211674849972722,1785.0,304.0,0.1703081232493,372.0,0.208403361344538,1
2014-2015,01,61176,6000541,Alameda,Fremont Unified,John Blacow Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,440.0,171.0,0.388636363636364,219.0,0.497727272727273,425.0,166.0,0.390588235294118,214.0,0.503529411764706,1
2014-2015,01,61176,6000558,Alameda,Fremont Unified,Brier Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,748.0,273.0,0.364973262032086,321.0,0.429144385026738,715.0,272.0,0.38041958041958,320.0,0.447552447552448,1
2014-2015,01,61176,6000566,Alameda,Fremont Unified,Cabrillo Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,386.0,178.0,0.461139896373057,215.0,0.55699481865285,386.0,178.0,0.461139896373057,215.0,0.55699481865285,1
2014-2015,01,61176,6000590,Alameda,Fremont Unified,E. M. Grimmer Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,377.0,182.0,0.482758620689655,227.0,0.602122015915119,377.0,182.0,0.482758620689655,227.0,0.602122015915119,1
2014-2015,01,61176,6000624,Alameda,Fremont Unified,Glenmoor Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,656.0,193.0,0.294207317073171,224.0,0.341463414634146,656.0,193.0,0.294207317073171,224.0,0.341463414634146,1
2014-2015,01,61176,6000640,Alameda,Fremont Unified,Harvey Green Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,479.0,103.0,0.215031315240084,123.0,0.25678496868476,462.0,99.0,0.214285714285714,119.0,0.257575757575758,1
2014-2015,01,61176,6000665,Alameda,Fremont Unified,J. Haley Durham Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,513.0,165.0,0.321637426900585,209.0,0.407407407407407,479.0,159.0,0.331941544885177,203.0,0.423799582463466,1
2014-2015,01,61176,6000673,Alameda,Fremont Unified,James Leitch Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,3,1075.0,29.0,0.0269767441860465,34.0,0.0316279069767442,1075.0,29.0,0.0269767441860465,34.0,0.0316279069767442,1
2014-2015,01,61176,6000681,Alameda,Fremont Unified,Joseph Azevada Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,589.0,97.0,0.164685908319185,136.0,0.230899830220713,587.0,97.0,0.165247018739353,136.0,0.231686541737649,1
2014-2015,01,61176,6000715,Alameda,Fremont Unified,Tom Maloney Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,596.0,144.0,0.241610738255034,161.0,0.270134228187919,579.0,141.0,0.243523316062176,157.0,0.271157167530224,1
2014-2015,01,61176,6000723,Alameda,Fremont Unified,John G. Mattos Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,625.0,78.0,0.1248,89.0,0.1424,625.0,78.0,0.1248,89.0,0.1424,1
2014-2015,01,61176,6000749,Alameda,Fremont Unified,Mission Valley Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,645.0,33.0,0.0511627906976744,43.0,0.0666666666666667,645.0,33.0,0.0511627906976744,43.0,0.0666666666666667,1
2014-2015,01,61176,6000756,Alameda,Fremont Unified,Niles Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,606.0,40.0,0.066006600660066,57.0,0.0940594059405941,606.0,40.0,0.066006600660066,57.0,0.0940594059405941,1
2014-2015,01,61176,6000764,Alameda,Fremont Unified,O. N. Hirsch Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,540.0,108.0,0.2,123.0,0.227777777777778,538.0,107.0,0.198884758364312,122.0,0.226765799256506,1
2014-2015,01,61176,6000798,Alameda,Fremont Unified,Parkmont Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,919.0,54.0,0.058759521218716,68.0,0.073993471164309,888.0,53.0,0.0596846846846847,67.0,0.0754504504504505,1
2014-2015,01,61176,6000806,Alameda,Fremont Unified,Patterson Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,619.0,123.0,0.198707592891761,170.0,0.274636510500808,619.0,123.0,0.198707592891761,170.0,0.274636510500808,1
2014-2015,01,61176,6000830,Alameda,Fremont Unified,Vallejo Mill Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,552.0,129.0,0.233695652173913,144.0,0.260869565217391,537.0,127.0,0.236499068901304,142.0,0.264432029795158,1
2014-2015,01,61176,6000848,Alameda,Fremont Unified,Warm Springs Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,3,6,871.0,21.0,0.0241102181400689,29.0,0.0332950631458094,871.0,21.0,0.0241102181400689,29.0,0.0332950631458094,1
2014-2015,01,61176,6056873,Alameda,Fremont Unified,Centerville Junior High,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,967.0,225.0,0.232678386763185,265.0,0.274043433298862,967.0,225.0,0.232678386763185,265.0,0.274043433298862,1
